"enriched_in"	"Category"	"Term_accession"	"Term_description"	"Count_query"	"Pop_query"	"Count_universe"	"Pop_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"up_in_FSGS_adult"	"GO_BP"	"0072659"	"protein localization to plasma membrane "	11	434	74	6459	2.30414746543779	1.14568818702586	0.0394204922757397	1	2.01114709179225	"O14745;O75116;O75915;P10114;P12830;P16157;P19438;P21333;P51153;Q8NG11;Q9H4M9"
"up_in_FSGS_adult"	"GO_BP"	"0030336"	"negative regulation of cell migration "	10	434	62	6459	2.07373271889401	0.959900913454095	0.0413329740126895	1	2.16036123086071	"P04216;P10114;P12830;P13164;P18206;P51452;P55196;P55287;P78504;Q14511"
"up_in_FSGS_adult"	"GO_BP"	"0009749"	"response to glucose "	6	434	27	6459	1.15207373271889	0.418021365536461	0.0459337018596438	1	2.75601638504864	"P07996;P35680;Q15796;Q71H61;Q8NBJ9;Q99757"
"up_in_FSGS_adult"	"GO_BP"	"0010863"	"positive regulation of phospholipase C activity "	3	434	4	6459	0.460829493087558	0.0619290911905868	0.0491480556060399	1	7.44124423963134	"P09619;P16234;P17948"
"up_in_FSGS_adult"	"GO_BP"	"0044321"	"response to leptin "	3	434	4	6459	0.460829493087558	0.0619290911905868	0.0491480556060399	1	7.44124423963134	"P20393;P24385;P98164"
"up_in_FSGS_adult"	"GO_CC"	"0005912"	"adherens junction "	17	434	90	6459	3.68663594470046	1.3934045517882	0.000795253343616837	0.337982671037156	2.6457757296467	"A6NIX2;O60716;P12830;P18206;P31949;P35222;P55196;P55287;P78504;Q00587;Q12965;Q13368;Q6TFL4;Q96TA1;Q9BQJ4;Q9NYB9;Q9NYL9"
"up_in_FSGS_adult"	"GO_CC"	"0005856"	"cytoskeleton "	23	434	162	6459	5.06912442396313	2.50812819321876	0.00286877252887527	0.609614162385995	2.021078682369	"O15056;O43294;O75116;O75915;P07437;P16157;P18206;P23458;Q00587;Q02952;Q05682;Q12965;Q13137;Q5T124;Q70E73;Q8NF91;Q93008;Q9H4G0;Q9HBL0;Q9NYB9;Q9P0K7;Q96PQ7;Q99805"
"up_in_FSGS_adult"	"GO_CC"	"0005886"	"plasma membrane "	125	434	1509	6459	28.5714285714286	23.3627496516489	0.0117536533403897	1	1.22294802612894	"O00264;O15056;O15121;O15258;O60296;O60494;O60716;O75083;O75116;O75144;O75204;O75368;O75369;O75509;O75915;O94768;O95954;P01833;P04216;P06396;P08174;P09619;P10114;P11279;P12235;P12830;P13164;P13598;P15144;P16066;P16157;P16234;P17181;P17948;P18206;P19174;P19438;P20138;P20309;P21333;P21860;P30419;P31431;P32248;P35222;P36382;P36941;P41217;P46093;P48551;P51153;P51693;P52597;P52735;P55196;P55287;P57739;P61020;P78504;P98164;Q01628;Q02952;Q04941;Q05682;Q07837;Q08174;Q13324;Q13368;Q13433;Q13492;Q13618;Q14511;Q14699;Q14916;Q5T4S7;Q68DV7;Q6NZI2;Q6P1N0;Q70E73;Q7KZI7;Q86UU1;Q86VZ4;Q86WV6;Q8IXJ6;Q8IZJ1;Q8N3E9;Q8NBJ9;Q8NG11;Q8TCC7;Q8TCT9;Q8WX93;Q8WXG6;Q93052;Q96DZ5;Q96S97;Q96TA1;Q99735;Q9BQJ4;Q9BTV4;Q9BVK8;Q9BXB1;Q9BZR6;Q9GZM5;Q9GZV5;Q9H4G0;Q9H4M9;Q9HBJ8;Q9HBX9;Q9HCG7;Q9NT99;Q9NX76;Q9P241;Q9UHB6;Q9UI12;Q9UKJ5;Q9UM47;Q9UN37;Q9UP38;Q9UPI3;Q9Y653;Q9Y6K5;Q86WK9;Q99805;Q9H4A4;Q9GZP1"
"up_in_FSGS_adult"	"GO_CC"	"0031526"	"brush border membrane "	6	434	24	6459	1.15207373271889	0.371574547143521	0.0315189716705281	1	3.10051843317972	"O14745;O60494;P98164;Q07837;Q9HBJ8;Q9UHB6"
"up_in_FSGS_adult"	"GO_CC"	"0005911"	"cell-cell junction "	13	434	87	6459	2.76497695852535	1.34695773339526	0.0320704491026265	1	2.05275703162244	"O60716;O75083;P18206;P19174;P21333;P35222;P55196;P57739;Q08174;Q13368;Q5U651;Q96S97;Q9BQJ4"
"up_in_FSGS_adult"	"GO_CC"	"0045121"	"membrane raft "	15	434	116	6459	3.2258064516129	1.79594364452702	0.0414518310525078	1	1.79616240266963	"O14745;O15056;P04216;P07437;P08174;P18206;P19438;P31431;Q14699;Q6NZI2;Q8IZJ1;Q96DZ5;Q96S97;Q9BZR6;Q9Y653"
"up_in_FSGS_adult"	"GO_MF"	"0070888"	"E-box binding "	6	434	17	6459	1.15207373271889	0.263198637559994	0.00998785475779686	1	4.37720249390079	"O15534;P15884;P20393;P23771;P35869;Q12772"
"up_in_FSGS_adult"	"GO_MF"	"0030020"	"extracellular matrix structural constituent conferring tensile strength "	5	434	12	6459	0.921658986175115	0.18578727357176	0.0148508058986988	1	4.96082949308756	"P02461;P05997;P39059;Q02388;Q99715"
"up_in_FSGS_adult"	"GO_MF"	"0005201"	"extracellular matrix structural constituent "	7	434	33	6459	1.38248847926267	0.510915002322341	0.0320370574858848	1	2.70590699622958	"P02461;P05997;P07996;P27658;P39059;Q02388;Q9GZM7"
"up_in_FSGS_adult"	"KEGG_pathway"	"hsa04974"	"Protein digestion and absorption - Homo sapiens (human)"	9	434	40	6459	1.84331797235023	0.619290911905868	0.00887246163164278	1	2.97649769585253	"P02461;P05997;Q02388;P27658;Q99715;P39059;P15085;Q96IY4;Q07837"
"up_in_FSGS_adult"	"REACTOME_pathway"	"R-HSA-186797"	"Signaling by PDGF"	5	434	17	6459	1.15207373271889	0.263198637559994	0.00998785475779686	0.68887719581822	4.37720249390079	"P07996;P05997;P09619;P16234;Q05209;P02461"
"up_in_FSGS_adult"	"REACTOME_pathway"	"R-HSA-8948216"	"Collagen chain trimerization"	5	434	17	6459	1.15207373271889	0.263198637559994	0.00998785475779686	0.68887719581822	4.37720249390079	"P02461;P05997;Q99715;P39059;Q02388;P27658"
"up_in_FSGS_adult"	"REACTOME_pathway"	"R-HSA-977606"	"Regulation of Complement cascade"	5	434	18	6459	1.15207373271889	0.278680910357641	0.0121242386464007	0.68887719581822	4.13402457757296	"P05156;P00736;Q03591;Q96IY4;P09871;P08174"
"up_in_FSGS_adult"	"REACTOME_pathway"	"R-HSA-1650814"	"Collagen biosynthesis and modifying enzymes"	6	434	27	6459	1.38248847926267	0.418021365536461	0.0148701041255723	0.71870807995061	3.30721966205837	"Q02809;Q99715;Q02388;P27658;P39059;P02461;P05997"
"up_in_FSGS_adult"	"REACTOME_pathway"	"R-HSA-2022090"	"Assembly of collagen fibrils and other multimeric structures"	5	434	20	6459	1.15207373271889	0.309645455952934	0.0172822101775764	0.771527240070373	3.72062211981567	"Q02388;P02461;P39059;Q99715;P05997;P27658"
"up_in_FSGS_adult"	"REACTOME_pathway"	"R-HSA-1442490"	"Collagen degradation"	5	434	23	6459	1.15207373271889	0.356092274345874	0.0274413602010182	1	3.23532358244841	"Q02388;P39059;P05997;P02461;Q99715;P27658"
"down_in_FSGS_adult"	"REACTOME_pathway"	"R-HSA-9752946"	"Expression and translocation of olfactory receptors"	31	3625	33	6459	0.855172413793103	0.510915002322341	0.0363787982907652	1	1.67380564263323	"Q96R47;Q9UH73;A6NHA9;Q8NGE0;Q8IXE1;A6NHG9;Q86U70;Q9UGF6;Q5JQS5;Q15617;Q96R67;Q8NH00;Q8NGB6;Q8NGC4;Q8NGE9;Q5QGT7;Q8NGX2;Q8NH05;Q6IF42;Q6IEZ7;Q8NGH8;Q6IFN5;O76001;Q8NGA8;O95047;Q8NG81;O95013;A3KFT3;Q8NGL2;Q8NGP0;Q8NGN4;O76099"
"up_in_FSGS_adult"	"REACTOME_pathway"	"R-HSA-8983711"	"OAS antiviral response"	2	434	4	6459	0.460829493087558	0.0619290911905868	0.0491480556060399	1	7.44124423963134	"P21333;P00973;Q9Y6K5"
