"gene","enriched_in","Category","Term_accession","Term_description","Count_query","Pop_query","Count_universe","Pop_universe","%_query","%_universe","pval","adjpval","fold_change","Proteins_in_query"
"TEK","correlated","GO_BP","0007219","Notch signaling pathway ","5","172","48","7049","2.32558139534884","0.680947652149241","0.0335947046027072","1","3.41521317829457","O75365;P37173;Q04721;Q86YT6;Q9Y6I3"
"TEK","correlated","GO_BP","0003094","glomerular filtration ","3","172","11","7049","1.16279069767442","0.156050503617534","0.0363422045938036","1","7.45137420718816","P28906;Q8IWU6;Q8IZF2"
"TEK","correlated","GO_BP","0017156","calcium-ion regulated exocytosis ","3","172","11","7049","1.16279069767442","0.156050503617534","0.0363422045938036","1","7.45137420718816","P63027;Q8WZA2;Q9BRK5"
"TEK","correlated","GO_BP","0071732","cellular response to nitric oxide ","3","172","12","7049","1.16279069767442","0.17023691303731","0.0417542537791641","1","6.83042635658915","O15519;P50570;Q14103"
"TEK","correlated","GO_BP","2000767","positive regulation of cytoplasmic translation ","3","172","12","7049","1.16279069767442","0.17023691303731","0.0417542537791641","1","6.83042635658915","O75534;Q00839;Q14103"
"TEK","correlated","GO_BP","0006334","nucleosome assembly ","4","172","30","7049","1.74418604651163","0.425592282593276","0.0418873080078415","1","4.09825581395349","O75367;P06899;Q08945;Q99880"
"TEK","correlated","GO_BP","0001525","angiogenesis ","8","172","130","7049","4.06976744186047","1.84423322457086","0.0427951938994744","1","2.20675313059034","P21359;P21673;P35713;P41134;Q02763;Q8IZJ1;Q9UHF1;Q9Y4D7"
"TEK","correlated","GO_BP","0003148","outflow tract septum morphogenesis ","3","172","13","7049","1.16279069767442","0.184423322457086","0.0474465499920386","1","6.30500894454383","O43541;P17813;P37173"
"TEK","correlated","GO_CC","0005886","plasma membrane ","60","172","1639","7049","34.3023255813954","23.2515250390126","0.000941667753914474","0.151137674503273","1.47527207457752","O00159;O14494;O43306;O43493;O43679;O75056;O75167;O75365;O75534;O75955;O94856;O95810;P04001;P15036;P17813;P21359;P23508;P28906;P30048;P30556;P35813;P37173;P38606;P40189;P41732;P42702;P46939;P50570;P56817;P60953;P61225;P61952;P62993;P63027;Q00889;Q02763;Q04721;Q14247;Q15172;Q15599;Q16555;Q4KMQ2;Q86YT6;Q8IWU6;Q8IZF2;Q8IZJ1;Q8WZA2;Q92565;Q969X1;Q99497;Q9BRK5;Q9NQX5;Q9NR00;Q9NR22;Q9NUN5;Q9UJ14;Q9Y4D7;Q9Y4G6;Q9Y6I3;Q8TB96"
"TEK","correlated","GO_CC","0000786","nucleosome ","5","172","36","7049","2.32558139534884","0.510710739111931","0.0140789819753328","1","4.55361757105943","O75367;P06899;Q16777;Q6FI13;Q99880"
"TEK","correlated","GO_CC","1990023","mitotic spindle midzone ","3","172","6","7049","1.16279069767442","0.0851184565186551","0.0140915844053613","1","13.6608527131783","Q00839;Q14247;Q14980"
"TEK","correlated","GO_CC","0000793","condensed chromosome ","3","172","9","7049","1.16279069767442","0.127677684777983","0.0264261472982446","1","9.10723514211886","O75367;O75531;P09429"
"TEK","correlated","GO_CC","0043235","receptor complex ","6","172","74","7049","2.90697674418605","1.04979429706341","0.0382249125900344","1","2.76909176618479","P17813;P37173;P40189;P42702;Q02763;Q04721"
"TEK","correlated","GO_CC","0005901","caveola ","4","172","31","7049","1.74418604651163","0.439778692013052","0.0451699338481699","1","3.96605401350338","O14494;O75955;O95810;P37173"
"TEK","correlated","GO_MF","0030527","structural constituent of chromatin ","5","172","17","7049","2.32558139534884","0.24116896013619","0.00130423753654335","0.472133988228693","9.64295485636115","O75367;P06899;Q16777;Q6FI13;Q99880"
"TEK","correlated","GO_MF","0034713","type I transforming growth factor beta receptor binding ","3","172","9","7049","1.16279069767442","0.127677684777983","0.0264261472982446","1","9.10723514211886","O43541;P17813;P37173"
"TEK","correlated","GO_MF","0003730","mRNA 3'-UTR binding ","5","172","52","7049","2.32558139534884","0.737693289828344","0.0424286798554486","1","3.15250447227191","P17844;P22626;Q00839;Q8NC51;Q8TB72"
"TEK","correlated","GO_MF","0043022","ribosome binding ","4","172","31","7049","1.74418604651163","0.439778692013052","0.0451699338481699","1","3.96605401350338","Q8NC51;Q96A33;Q9NUL5;Q9Y3A5"
"TEK","correlated","GO_MF","0005539","glycosaminoglycan binding ","3","172","13","7049","1.16279069767442","0.184423322457086","0.0474465499920386","1","6.30500894454383","P17813;P37173;Q8IWU6"
"TEK","correlated","GO_MF","0042802","identical protein binding ","28","172","770","7049","15.6976744186047","10.9235352532274","0.0475378329790944","1","1.43705073995772","O43312;O43541;O75056;O75531;P04001;P17813;P21673;P22626;P30048;P40189;P40305;P41134;P53990;P60604;P60953;P62993;Q00839;Q02763;Q05519;Q15599;Q16555;Q8NHV1;Q96CV9;Q99497;Q99720;Q9BRK5;Q9NR22;Q9NUL5"
"TEK","correlated","KEGG_pathway","hsa05034","Alcoholism - Homo sapiens (human)","7","172","64","7049","3.48837209302326","0.907930202865655","0.00592763129600828","1","3.8421148255814","P61952;P62993;Q6FI13;Q16777;Q99880;P06899;O75367"
"TEK","correlated","KEGG_pathway","hsa05322","Systemic lupus erythematosus - Homo sapiens (human)","5","172","29","7049","2.32558139534884","0.4114058731735","0.00715875543630426","1","5.65276663993585","Q6FI13;Q16777;Q99880;P06899;O75367"
"TEK","correlated","KEGG_pathway","hsa04613","Neutrophil extracellular trap formation - Homo sapiens (human)","6","172","57","7049","2.90697674418605","0.808625336927224","0.0150590904234791","1","3.59496124031008","P09429;Q6FI13;Q16777;Q99880;P06899;O75367"
"TEK","correlated","KEGG_pathway","hsa04072","Phospholipase D signaling pathway - Homo sapiens (human)","6","172","63","7049","2.90697674418605","0.893743793445879","0.0216873375859366","1","3.25258397932816","Q8WZA2;O43306;P50570;P30556;P62993;O14494"
"TEK","correlated","KEGG_pathway","hsa04015","Rap1 signaling pathway - Homo sapiens (human)","7","172","106","7049","3.48837209302326","1.50375939849624","0.0485468602795972","1","2.31976744186047","Q8WZA2;O43306;P41134;Q02763;Q9Y4G6;Q92565;P60953"
"TEK","correlated","REACTOME_pathway","R-HSA-1912408","Pre-NOTCH Transcription and Translation","5","172","31","7049","2.90697674418605","0.439778692013052","0.00143229496314967","0.24185944079463","6.61009002250563","Q14186;Q99880;Q6FI13;Q16777;Q04721;P06899"
"TEK","correlated","REACTOME_pathway","R-HSA-9670095","Inhibition of DNA recombination at telomere","4","172","24","7049","2.32558139534884","0.34047382607462","0.00392432359808502","0.24185944079463","6.83042635658915","Q6FI13;Q99880;P06899;P36954;Q16777"
"TEK","correlated","REACTOME_pathway","R-HSA-8856828","Clathrin-mediated endocytosis","7","172","79","7049","4.06976744186047","1.12072634416229","0.00402574709028887","0.24185944079463","3.63136591109803","P61160;Q8N6T3;Q14247;P63027;Q9Y6I3;P30556;O43493;P50570"
"TEK","correlated","REACTOME_pathway","R-HSA-5334118","DNA methylation","3","172","12","7049","1.74418604651163","0.17023691303731","0.00475432839548031","0.24185944079463","10.2456395348837","P06899;Q6FI13;Q16777;Q99880"
"TEK","correlated","REACTOME_pathway","R-HSA-9616222","Transcriptional regulation of granulopoiesis","4","172","27","7049","2.32558139534884","0.383033054333948","0.00570908579062671","0.24185944079463","6.07149009474591","Q99880;Q16777;Q6FI13;Q14186;P06899"
"TEK","correlated","REACTOME_pathway","R-HSA-171306","Packaging Of Telomere Ends","3","172","13","7049","1.74418604651163","0.184423322457086","0.00575112521891321","0.24185944079463","9.45751341681574","Q16777;Q99880;Q6FI13;P06899"
"TEK","correlated","REACTOME_pathway","R-HSA-68616","Assembly of the ORC complex at the origin of replication","3","172","13","7049","1.74418604651163","0.184423322457086","0.00575112521891321","0.24185944079463","9.45751341681574","Q6FI13;P06899;Q99880;Q16777"
"TEK","correlated","REACTOME_pathway","R-HSA-73728","RNA Polymerase I Promoter Opening","3","172","14","7049","1.74418604651163","0.198609731876862","0.00686387595854135","0.24185944079463","8.78197674418605","Q99880;Q6FI13;P06899;Q16777"
"TEK","correlated","REACTOME_pathway","R-HSA-110328","Recognition and association of DNA glycosylase with site containing an affected pyrimidine","3","172","15","7049","1.74418604651163","0.212796141296638","0.00809571349940186","0.24185944079463","8.19651162790698","Q6FI13;P06899;Q16777;Q99880"
"TEK","correlated","REACTOME_pathway","R-HSA-110329","Cleavage of the damaged pyrimidine ","3","172","15","7049","1.74418604651163","0.212796141296638","0.00809571349940186","0.24185944079463","8.19651162790698","Q16777;P06899;Q6FI13;Q99880"
"TEK","correlated","REACTOME_pathway","R-HSA-110330","Recognition and association of DNA glycosylase with site containing an affected purine","3","172","15","7049","1.74418604651163","0.212796141296638","0.00809571349940186","0.24185944079463","8.19651162790698","Q99880;Q6FI13;Q16777;P06899"
"TEK","correlated","REACTOME_pathway","R-HSA-110331","Cleavage of the damaged purine","3","172","15","7049","1.74418604651163","0.212796141296638","0.00809571349940186","0.24185944079463","8.19651162790698","Q6FI13;Q99880;Q16777;P06899"
"TEK","correlated","REACTOME_pathway","R-HSA-2299718","Condensation of Prophase Chromosomes","3","172","15","7049","1.74418604651163","0.212796141296638","0.00809571349940186","0.24185944079463","8.19651162790698","Q6FI13;P06899;Q99880;Q16777"
"TEK","correlated","REACTOME_pathway","R-HSA-427359","SIRT1 negatively regulates rRNA expression","3","172","15","7049","1.74418604651163","0.212796141296638","0.00809571349940186","0.24185944079463","8.19651162790698","Q99880;Q16777;P06899;Q6FI13"
"TEK","correlated","REACTOME_pathway","R-HSA-5625886","Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3","3","172","15","7049","1.74418604651163","0.212796141296638","0.00809571349940186","0.24185944079463","8.19651162790698","Q16777;Q99880;P06899;Q6FI13"
"TEK","correlated","REACTOME_pathway","R-HSA-9710421","Defective pyroptosis","3","172","15","7049","1.74418604651163","0.212796141296638","0.00809571349940186","0.24185944079463","8.19651162790698","P06899;Q16777;Q6FI13;Q99880"
"TEK","correlated","REACTOME_pathway","R-HSA-606279","Deposition of new CENPA-containing nucleosomes at the centromere","3","172","17","7049","1.74418604651163","0.24116896013619","0.0109271051382876","0.305203420231544","7.23221614227086","Q6FI13;P06899;Q99880;Q16777"
"TEK","correlated","REACTOME_pathway","R-HSA-2559580","Oxidative Stress Induced Senescence","5","172","53","7049","2.90697674418605","0.75187969924812","0.0114930158246188","0.305203420231544","3.86627906976744","Q16777;Q99880;P06899;Q14186;Q6FI13;O95503"
"TEK","correlated","REACTOME_pathway","R-HSA-212300","PRC2 methylates histones and DNA","3","172","19","7049","1.74418604651163","0.269541778975741","0.0142623712080881","0.335072203438588","6.47093023255814","P06899;Q6FI13;Q16777;Q99880"
"TEK","correlated","REACTOME_pathway","R-HSA-5578749","Transcriptional regulation by small RNAs","4","172","37","7049","2.32558139534884","0.524897148531707","0.0153210767754738","0.335072203438588","4.43054682589566","Q99880;Q16777;P36954;P06899;Q6FI13"
"TEK","correlated","REACTOME_pathway","R-HSA-2559586","DNA Damage/Telomere Stress Induced Senescence","3","172","20","7049","1.74418604651163","0.283728188395517","0.0161227210859571","0.335072203438588","6.14738372093023","Q16777;Q99880;P06899;Q6FI13"
"TEK","correlated","REACTOME_pathway","R-HSA-427389","ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression","3","172","20","7049","1.74418604651163","0.283728188395517","0.0161227210859571","0.335072203438588","6.14738372093023","Q16777;Q99880;P06899;Q6FI13"
"TEK","correlated","REACTOME_pathway","R-HSA-912446","Meiotic recombination","3","172","20","7049","1.74418604651163","0.283728188395517","0.0161227210859571","0.335072203438588","6.14738372093023","Q6FI13;Q99880;P06899;Q16777"
"TEK","correlated","REACTOME_pathway","R-HSA-977225","Amyloid fiber formation","4","172","40","7049","2.32558139534884","0.567456376791034","0.0194535394813346","0.38744966133658","4.09825581395349","Q16777;Q99880;P56817;Q6FI13;P06899"
"TEK","correlated","REACTOME_pathway","R-HSA-1221632","Meiotic synapsis","3","172","23","7049","1.74418604651163","0.326287416654845","0.0224850302832439","0.413378633668869","5.34555106167846","Q16777;Q6FI13;Q99880;P06899"
"TEK","correlated","REACTOME_pathway","R-HSA-73772","RNA Polymerase I Promoter Escape","3","172","23","7049","1.74418604651163","0.326287416654845","0.0224850302832439","0.413378633668869","5.34555106167846","Q16777;Q99880;P06899;Q6FI13"
"TEK","correlated","REACTOME_pathway","R-HSA-5250924","B-WICH complex positively regulates rRNA expression","3","172","24","7049","1.74418604651163","0.34047382607462","0.0248674317399446","0.440245643396057","5.12281976744186","Q16777;Q99880;P06899;Q6FI13"
"TEK","correlated","REACTOME_pathway","R-HSA-2559582","Senescence-Associated Secretory Phenotype (SASP)","4","172","46","7049","2.32558139534884","0.652574833309689","0.0296226523207939","0.494881074899604","3.56370070778564","Q16777;P30260;P06899;Q6FI13;Q99880"
"TEK","correlated","REACTOME_pathway","R-HSA-201722","Formation of the beta-catenin:TCF transactivating complex","3","172","26","7049","1.74418604651163","0.368846644914172","0.0300241656319843","0.494881074899604","4.72875670840787","Q99880;Q16777;Q6FI13;P06899"
"TEK","correlated","REACTOME_pathway","R-HSA-9018519","Estrogen-dependent gene expression","5","172","72","7049","2.90697674418605","1.02142147822386","0.0347747109985075","0.554077061909553","2.84601098191214","Q16777;Q6FI13;P06899;P36954;P17844;Q99880"
"TEK","correlated","REACTOME_pathway","R-HSA-8936459","RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function","3","172","29","7049","1.74418604651163","0.4114058731735","0.0387301668649744","0.596497322673659","4.23957497995189","P06899;Q16777;Q99880;Q6FI13"
"TEK","correlated","REACTOME_pathway","R-HSA-427413","NoRC negatively regulates rRNA expression","3","172","30","7049","1.74418604651163","0.425592282593276","0.0418873080078415","0.596497322673659","4.09825581395349","Q16777;Q99880;P06899;Q6FI13"
"TEK","correlated","REACTOME_pathway","R-HSA-5617472","Activation of anterior HOX genes in hindbrain development during early embryogenesis","4","172","52","7049","2.32558139534884","0.737693289828344","0.0424286798554486","0.596497322673659","3.15250447227191","Q16777;Q99880;P06899;Q6FI13;P36954"
"TEK","correlated","REACTOME_pathway","R-HSA-72203","Processing of Capped Intron-Containing Pre-mRNA","4","172","52","7049","2.32558139534884","0.737693289828344","0.0424286798554486","0.596497322673659","3.15250447227191","Q14103;P22626;P36954;Q00839;Q05519"
"TEK","correlated","REACTOME_pathway","R-HSA-3214815","HDACs deacetylate histones","3","172","31","7049","1.74418604651163","0.439778692013052","0.0451699338481699","0.616892239412148","3.96605401350338","P06899;Q16777;Q99880;Q6FI13"
"TEK","correlated","REACTOME_pathway","R-HSA-9609690","HCMV Early Events","4","172","55","7049","2.32558139534884","0.780252518087672","0.0498352557563552","0.659796432284224","2.98054968287526","Q16777;Q99880;Q14204;P06899;Q6FI13"
