"enriched_in"	"Category"	"Term_accession"	"Term_description"	"Count_query"	"Pop_query"	"Count_universe"	"Pop_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"down_in_AS_adult"	"GO_BP"	"0007186"	"G protein-coupled receptor signaling pathway "	26	891	107	6459	2.80583613916947	1.6566031893482	0.0204998568676504	1	1.69372856288744	"O43665;O95977;P01019;P04001;P32241;P41220;P47901;P48061;P61073;P63218;P78423;Q7RTX0;Q8TDT2;Q9HBW0;Q9HC23;Q9HCU4;Q9UNE2;Q9Y272;P63215;Q6MZT1;Q9NS28;Q6NT52;Q86SM8;Q8NG41;Q8NGE9;Q8NGL2"
"up_in_AS_adult"	"GO_BP"	"0007165"	"signal transduction "	43	549	343	6459	7.65027322404372	5.31041956959282	0.0235976509342411	1	1.44061559049849	"O00299;O14495;O14786;O15455;O75563;O94916;O95388;O95406;P04150;P08235;P09619;P11234;P11717;P17405;P20309;P23771;P24593;P35568;P36941;P39059;P50591;P61952;P61981;P63104;Q00889;Q02750;Q04900;Q08334;Q14155;Q6UX01;Q70E73;Q7Z628;Q8WWN8;Q92903;Q96PE3;Q96RU3;Q9P1Z2;Q9P2N2;Q9UKI2;Q9ULZ1;O00178;Q9NYF5;Q9P227"
"up_in_AS_adult"	"GO_BP"	"0048010"	"vascular endothelial growth factor receptor signaling pathway "	6	549	17	6459	0.910746812386157	0.263198637559994	0.0239875779239548	1	3.46030215364835	"O14786;P15692;P17948;P35968;Q8IWU6;Q9BZL6"
"up_in_AS_adult"	"GO_BP"	"0032516"	"positive regulation of phosphoprotein phosphatase activity "	5	549	11	6459	0.728597449908925	0.170305000774114	0.0245119206267489	1	4.27819175360159	"P08238;P09619;P0DP23;P0DP24;P56199"
"down_in_AS_adult"	"GO_BP"	"0071294"	"cellular response to zinc ion "	6	891	10	6459	0.561167227833894	0.154822727976467	0.026402280221988	1	3.62457912457912	"P02795;P04731;P04732;P13640;P80297;Q8N339"
"up_in_AS_adult"	"GO_BP"	"0070306"	"lens fiber cell differentiation "	4	549	6	6459	0.546448087431694	0.0928936367858802	0.0273533085723672	1	5.88251366120219	"O75444;P12757;P53816;Q9UGL1"
"up_in_AS_adult"	"GO_BP"	"0007043"	"cell-cell junction assembly "	6	549	18	6459	0.910746812386157	0.278680910357641	0.0287559005373351	1	3.26806314511233	"O60716;P12830;P33151;Q07157;Q4VCS5;Q9Y490"
"up_in_AS_adult"	"GO_BP"	"0030335"	"positive regulation of cell migration "	18	549	112	6459	3.09653916211293	1.73401455333643	0.0289837403016392	1	1.78576307572209	"O00159;O43623;O43707;O60271;O95819;P05556;P08648;P09619;P15692;P17948;P33151;P35241;P35968;P46531;P48509;Q07157;Q16288;Q86YL7"
"up_in_AS_adult"	"GO_BP"	"0008284"	"positive regulation of cell population proliferation "	25	549	176	6459	4.37158469945355	2.72488001238582	0.0307190964605486	1	1.6043219076006	"O14686;O14770;O15119;P09619;P15692;P17948;P35568;P35968;P37173;P40189;P41595;P46531;P52799;P55209;P60033;P62701;Q07157;Q16288;Q16620;Q53H80;Q99626;Q9BQE9;Q9GZV5;Q9NP71;Q5VXH4"
"up_in_AS_adult"	"GO_BP"	"0031954"	"positive regulation of protein autophosphorylation "	5	549	12	6459	0.728597449908925	0.18578727357176	0.0307312455309197	1	3.92167577413479	"O00571;P0DP23;P0DP24;P10114;P15692"
"up_in_AS_adult"	"GO_BP"	"2000811"	"negative regulation of anoikis "	5	549	12	6459	0.728597449908925	0.18578727357176	0.0307312455309197	1	3.92167577413479	"O43623;P05556;P08648;P46531;Q16620"
"up_in_AS_adult"	"GO_BP"	"0043065"	"positive regulation of apoptotic process "	20	549	132	6459	3.4608378870674	2.04366000928936	0.0308766197353841	1	1.6934509024673	"O00571;O14763;O15455;O43236;O94768;P05556;P09619;P11717;P15428;P17405;P19544;P50591;P52756;Q14155;Q4KMQ2;Q7Z628;Q92743;Q96DZ5;Q9NYF8;Q6UWH6"
"down_in_AS_adult"	"GO_BP"	"0071276"	"cellular response to cadmium ion "	7	891	15	6459	0.673400673400673	0.2322340919647	0.0326715458613281	1	2.8996632996633	"O15527;P01100;P04731;P04732;P05412;P13640;P80297"
"down_in_AS_adult"	"GO_BP"	"0009101"	"glycoprotein biosynthetic process "	5	891	7	6459	0.448933782267116	0.108375909583527	0.034040066460051	1	4.14237614237614	"O43286;Q16842;Q6ZMB0;Q9H3Q3;Q9H4A6"
"up_in_AS_adult"	"GO_BP"	"0035924"	"cellular response to vascular endothelial growth factor stimulus "	6	549	19	6459	0.910746812386157	0.294163183155287	0.0340831229231836	1	3.09605982168536	"O14786;P15692;P17948;P35968;P46531;Q9BZL6"
"up_in_AS_adult"	"GO_BP"	"2000352"	"negative regulation of endothelial cell apoptotic process "	6	549	19	6459	0.910746812386157	0.294163183155287	0.0340831229231836	1	3.09605982168536	"O15530;P15056;P23771;P33151;P35968;Q16236"
"down_in_AS_adult"	"GO_BP"	"0007202"	"activation of phospholipase C activity "	6	891	11	6459	0.561167227833894	0.170305000774114	0.0347093401298285	1	3.29507193143557	"O95977;P01019;P28223;P30679;P47901;Q9HBW0"
"up_in_AS_adult"	"GO_BP"	"0035148"	"tube formation "	4	549	7	6459	0.546448087431694	0.108375909583527	0.0368710217388581	1	5.04215456674473	"P15692;P46531;P63104;Q86SQ7"
"up_in_AS_adult"	"GO_BP"	"0048844"	"artery morphogenesis "	5	549	13	6459	0.728597449908925	0.201269546369407	0.0377952370023526	1	3.62000840689365	"O14786;P15692;P36382;P37173;Q9UM47"
"up_in_AS_adult"	"GO_BP"	"0050772"	"positive regulation of axonogenesis "	5	549	13	6459	0.728597449908925	0.201269546369407	0.0377952370023526	1	3.62000840689365	"P12757;P15056;Q02750;Q16620;Q96JE9"
"down_in_AS_adult"	"GO_BP"	"0071280"	"cellular response to copper ion "	7	891	16	6459	0.673400673400673	0.247716364762347	0.0405101873042306	1	2.71843434343434	"P02795;P04731;P04732;P13640;P29972;P80297;Q8N339"
"up_in_AS_adult"	"GO_BP"	"0007169"	"transmembrane receptor protein tyrosine kinase signaling pathway "	8	549	35	6459	1.27504553734062	0.541879547917634	0.0407004604127832	1	2.35300546448087	"O43312;P07947;P09619;P17948;P23470;P35968;Q16288;Q16620"
"down_in_AS_adult"	"GO_BP"	"0030431"	"sleep "	4	891	4	6459	0.336700336700337	0.0619290911905868	0.0416045806788255	1	5.43686868686869	"P01100;P01178;P28223;Q12879"
"up_in_AS_adult"	"GO_BP"	"0001822"	"kidney development "	10	549	50	6459	1.63934426229508	0.774113639882335	0.0449257256563788	1	2.11770491803279	"O43680;P15428;P15692;P19544;P23771;P30556;P49918;P53708;Q06495;Q8IWU6"
"up_in_AS_adult"	"GO_BP"	"0050731"	"positive regulation of peptidyl-tyrosine phosphorylation "	8	549	36	6459	1.27504553734062	0.557361820715281	0.0455034301907685	1	2.28764420157863	"O14495;O14786;P07947;P08648;P15692;P16885;P60033;Q12860"
"up_in_AS_adult"	"GO_BP"	"0002042"	"cell migration involved in sprouting angiogenesis "	5	549	14	6459	0.728597449908925	0.216751819167054	0.0457110623192312	1	3.36143637782982	"O14786;P05556;P15692;P35968;P52799"
"down_in_AS_adult"	"GO_BP"	"0002250"	"adaptive immune response "	14	891	49	6459	1.45903479236813	0.758631367084688	0.04599785162882	1	1.92324606610321	"O75022;O95936;P05013;P40259;P41240;Q13241;Q16566;Q29980;Q6GTX8;Q92956;Q96RQ9;Q9NZQ7;P05015;Q6PI73"
"up_in_AS_adult"	"GO_BP"	"0055117"	"regulation of cardiac muscle contraction "	4	549	8	6459	0.546448087431694	0.123858182381174	0.0478493740546619	1	4.41188524590164	"P0DP23;P0DP24;P36382;Q9NZN3"
"up_in_AS_adult"	"GO_BP"	"0043534"	"blood vessel endothelial cell migration "	4	549	8	6459	0.546448087431694	0.123858182381174	0.0478493740546619	1	4.41188524590164	"P33151;P35579;P35713;Q4VCS5"
"up_in_AS_adult"	"GO_BP"	"0001764"	"neuron migration "	10	549	51	6459	1.63934426229508	0.789595912679981	0.0478952004121232	1	2.07618129218901	"O14786;O43236;P02461;P23771;P26006;Q08629;Q16288;Q16620;Q86SQ7;Q93008"
"up_in_AS_adult"	"GO_CC"	"0005925"	"focal adhesion "	49	549	290	6459	8.7431693989071	4.48985911131754	3.73090351684513e-05	0.0149805290408975	1.94731486715659	"O14786;O15530;O43707;O94856;O95819;P04216;P05556;P07947;P08648;P09619;P11142;P11717;P14625;P15529;P17948;P26006;P35221;P35241;P35579;P35613;P36578;P38646;P48509;P52799;P53708;P56199;P60033;P61981;P62330;P62701;P63104;P63173;P84077;Q00610;Q02750;Q05209;Q09666;Q13884;Q14118;Q14155;Q15366;Q68CZ2;Q8WWI1;Q8WX93;Q9BQI0;Q9HBL0;Q9NZN3;Q9UP38;Q9Y490"
"up_in_AS_adult"	"GO_CC"	"0005886"	"plasma membrane "	171	549	1509	6459	30.9653916211293	23.3627496516489	5.49744184987066e-05	0.0149805290408975	1.32541725964794	"O00159;O00264;O00299;O00571;O14495;O14763;O14786;O15455;O15530;O43184;O43493;O43556;O43707;O60636;O60716;O75056;O75368;O75509;O75563;O75592;O75923;O94768;O94856;P00918;P04216;P05556;P07204;P07355;P07947;P08238;P08648;P09486;P09496;P09619;P0DP23;P0DP24;P10114;P11142;P11234;P11279;P11717;P12259;P12830;P13164;P15056;P15529;P16885;P17181;P17405;P17948;P19021;P20020;P20309;P23467;P23470;P25929;P26006;P30556;P33151;P35221;P35241;P35568;P35579;P35613;P35968;P36382;P36941;P37173;P39656;P40189;P41595;P46531;P48048;P48509;P48634;P50579;P50591;P51153;P52799;P53618;P53708;P53816;P54709;P56199;P60033;P61077;P61764;P61952;P62136;P62330;P62979;P63167;P84077;Q00610;Q00889;Q01082;Q01628;Q02750;Q04900;Q04941;Q05682;Q06495;Q07157;Q08174;Q08334;Q09666;Q12860;Q13018;Q13454;Q13636;Q13813;Q14118;Q15084;Q16236;Q16288;Q16620;Q3MUY2;Q4KMQ2;Q4VCS5;Q53TN4;Q5IJ48;Q5SW96;Q6UX01;Q6ZNL6;Q70E73;Q7L5Y9;Q7Z699;Q86YL7;Q8IV61;Q8IWU6;Q8IZ07;Q8IZJ1;Q8N3R9;Q8WWN8;Q8WX93;Q8WXX5;Q8WY64;Q92743;Q969X2;Q96AP7;Q96DZ5;Q96FJ2;Q96PE3;Q96RU3;Q96TA1;Q99549;Q9BSA4;Q9BY43;Q9BZL6;Q9BZM6;Q9GZV5;Q9HBX9;Q9NQX7;Q9NR00;Q9NRY4;Q9NUN5;Q9NZ09;Q9NZN3;Q9NZV1;Q9P241;Q9P246;Q9UHG3;Q9UKI2;Q9ULC0;Q9UM47;Q9UP38;Q9UP95;Q9Y287;Q9Y490;Q9Y6K5;Q99805"
"up_in_AS_adult"	"GO_CC"	"0005912"	"adherens junction "	21	549	90	6459	3.64298724954463	1.3934045517882	0.00038710160181047	0.0703234576622354	2.61445051608986	"O14495;O60716;P07355;P12830;P15692;P33151;P35221;P35241;P35579;P46531;P52799;P62136;P78344;Q07157;Q12965;Q14118;Q8N3R9;Q96AP7;Q96TA1;Q9Y490;Q9NYL9"
"up_in_AS_adult"	"GO_CC"	"0043235"	"receptor complex "	17	549	70	6459	2.9143897996357	1.08375909583527	0.000804291934625254	0.109584776092691	2.68914910226386	"O14786;P05556;P08235;P09619;P17948;P19793;P23467;P26006;P35968;P37173;P40189;P46531;Q13018;Q14627;Q16288;Q16620;Q9UM47"
"up_in_AS_adult"	"GO_CC"	"0030054"	"cell junction "	16	549	73	6459	2.73224043715847	1.13020591422821	0.00365714148923744	0.398628422326881	2.41747136761734	"O43707;P12830;P33151;P35221;P35968;P46937;P51153;Q01082;Q07157;Q08174;Q13813;Q4VCS5;Q76N32;Q86YL7;Q8IWB7;Q9P2N2"
"up_in_AS_adult"	"GO_CC"	"0098978"	"glutamatergic synapse "	27	549	166	6459	4.73588342440801	2.57005728440935	0.00555810851324884	0.463805146971105	1.84271512278623	"O14786;O43300;O60716;O94989;P06730;P08648;P10644;P11142;P12830;P20020;P26006;P35080;P52799;P53708;P61764;P62136;P62330;P63104;Q01082;Q02108;Q14118;Q14444;Q16288;Q969L2;Q96FJ2;Q9H115;Q8TBF8"
"up_in_AS_adult"	"GO_CC"	"0042470"	"melanosome "	14	549	62	6459	2.36794171220401	0.959900913454095	0.00688622220475404	0.463805146971105	2.46686056760092	"P05556;P07355;P08238;P11142;P11279;P14625;P35613;P54709;P55209;P61019;P63104;Q00610;Q14697;Q15084"
"up_in_AS_adult"	"GO_CC"	"0005856"	"cytoskeleton "	26	549	162	6459	4.55373406193078	2.50812819321876	0.00765916756466045	0.463805146971105	1.81559063617351	"O14682;O43556;P35080;P42704;P52565;P57076;P61764;P63167;Q05682;Q12965;Q13884;Q14118;Q15678;Q16825;Q6ZNL6;Q70E73;Q7L5Y9;Q8WWN8;Q8WY64;Q93008;Q96FJ2;Q96RU3;Q9HBL0;Q9P0K7;Q9Y490;Q99805"
"up_in_AS_adult"	"GO_CC"	"0017053"	"transcription repressor complex "	9	549	32	6459	1.45719489981785	0.495432729524694	0.0104067727254176	0.567169113535257	2.94125683060109	"P12755;P24385;P45973;Q02447;Q13227;Q53H80;Q92802;Q99626;Q9BZK7"
"up_in_AS_adult"	"GO_CC"	"0030027"	"lamellipodium "	18	549	104	6459	3.09653916211293	1.61015637095526	0.0150426542654894	0.62953449862565	1.92312946616225	"O00571;O60716;P05556;P12830;P35221;P35241;P35580;P51153;Q14118;Q14155;Q14444;Q4VCS5;Q6ZNL6;Q70E73;Q86YL7;Q8WWN8;Q8WX93;Q92870"
"up_in_AS_adult"	"GO_CC"	"0009986"	"cell surface "	32	549	230	6459	5.64663023679417	3.56092274345874	0.0175018565219428	0.62953449862565	1.58572107388929	"O14763;O60716;O75056;P04216;P05556;P07204;P07355;P08238;P08648;P09486;P09619;P11717;P15529;P15692;P19021;P26006;P33151;P46531;P48509;P53708;P56199;Q00889;Q06495;Q13018;Q4KMQ2;Q4VCS5;Q8IWU6;Q8WWI1;Q9HBL0;Q9UM47;Q9UP38;Q9Y490"
"up_in_AS_adult"	"GO_CC"	"0001726"	"ruffle "	12	549	56	6459	2.00364298724954	0.867007276668215	0.0175541221613933	0.62953449862565	2.310987509758	"O43312;P05556;P08648;P35579;P62330;Q14155;Q4VCS5;Q6ZNL6;Q86YL7;Q8WWN8;Q8WX93;Q9Y490"
"down_in_AS_adult"	"GO_CC"	"0005576"	"extracellular region "	98	891	553	6459	10.8866442199776	8.56169685709862	0.0192933596516949	0.543108074195211	1.27155217028635	"A5D8V7;O00622;O15018;O15130;O60258;O94907;O95236;O95407;P00748;P01019;P01178;P02768;P02776;P02794;P03971;P04155;P05013;P05019;P06703;P08123;P09110;P09237;P09529;P09683;P0C0L5;P0DMV8;P0DMV9;P10144;P10915;P12268;P16278;P19652;P19835;P20155;P21741;P23946;P26842;P27797;P29508;P35070;P36222;P48061;P55082;P55290;P56706;P62937;P68402;P78310;P78423;Q03405;Q10471;Q13007;Q14213;Q16842;Q685J3;Q6P988;Q6UX34;Q75N90;Q7L3B6;Q7Z3B1;Q86UX2;Q8IV16;Q8NES3;Q8NEV9;Q8TB73;Q8WWZ1;Q8WXD2;Q92520;Q96RI0;Q96RQ9;Q99075;Q99439;Q99460;Q99674;Q99944;Q9BRR9;Q9BU76;Q9BUR5;Q9BZM2;Q9GZT5;Q9H1J5;Q9HC23;Q9NZ20;Q9UBH0;Q9Y5R8;O60234;P05015;Q6PDA7;Q6UWT2;Q86SI9;Q8IVN8;Q8IW92;Q8NG41;P0CJ70;P0CJ71;P0CJ73;P0CJ77;Q86Y29"
"up_in_AS_adult"	"GO_CC"	"0045121"	"membrane raft "	19	549	116	6459	3.27868852459016	1.79594364452702	0.0207919650922233	0.62953449862565	1.8256076879593	"O00159;O14495;P04216;P05556;P20020;P35613;P35968;P37173;P40189;P50454;P56199;Q06495;Q12860;Q86YL7;Q8IWU6;Q8IZJ1;Q969L2;Q96DZ5;Q9NWW5"
"up_in_AS_adult"	"GO_CC"	"0042383"	"sarcolemma "	9	549	38	6459	1.45719489981785	0.588326366310574	0.0234934103370672	0.67388992808956	2.47684785734829	"O43556;O75923;P05556;P07355;P11279;P35613;Q09666;Q13884;Q14118"
"down_in_AS_adult"	"GO_CC"	"0031234"	"extrinsic component of cytoplasmic side of plasma membrane "	8	891	18	6459	0.785634118967452	0.278680910357641	0.0241082259772589	0.590127444573773	2.81911709689487	"O43734;P01116;P06703;P46940;Q13882;Q96CP6;Q9H4M7;Q9UJM3"
"up_in_AS_adult"	"GO_CC"	"0015629"	"actin cytoskeleton "	18	549	115	6459	3.09653916211293	1.78046137172937	0.0323785979797317	0.840301709473989	1.7391779520076	"O00159;O43312;O43707;O94768;O94832;P12830;P17948;P35221;P35579;Q05682;Q09666;Q12965;Q8WX93;Q9BQI0;Q9NRY4;Q9UKI2;Q9UL03;Q9UM47"
"up_in_AS_adult"	"GO_CC"	"0005769"	"early endosome "	21	549	140	6459	3.64298724954463	2.16751819167054	0.0344057317974932	0.842139903492656	1.68071818891491	"O14786;O15455;O60493;O75923;O94832;P07355;P11717;P23610;P35968;P56377;Q02750;Q13636;Q16620;Q5R372;Q5SW96;Q6ZNL6;Q8IWB7;Q92870;Q9NWW5;Q9NZN3;A6NGB9"
"up_in_AS_adult"	"GO_CC"	"0000785"	"chromatin "	44	549	365	6459	7.83242258652095	5.65102957114104	0.0355398491382222	0.842139903492656	1.38601691743394	"O14682;O14770;O15119;O43541;O43623;O43680;O75444;O75461;O94842;O94880;O94916;O95931;P04150;P08235;P17544;P19793;P20393;P23771;P26583;P35713;P55209;Q02078;Q02447;Q10586;Q14995;Q15723;Q16236;Q16254;Q49A26;Q53H80;Q6KC79;Q6NT76;Q86UZ6;Q8NHW3;Q8TAQ2;Q96BF6;Q96RK0;Q99626;Q9BQE9;Q9BZ95;Q9NP71;Q9NY27;Q9P1Z2;Q6ZN79"
"up_in_AS_adult"	"GO_CC"	"0008305"	"integrin complex "	5	549	13	6459	0.728597449908925	0.201269546369407	0.0377952370023526	0.858266840261758	3.62000840689365	"P05556;P08648;P26006;P53708;P56199"
"up_in_AS_adult"	"GO_CC"	"0005604"	"basement membrane "	8	549	36	6459	1.27504553734062	0.557361820715281	0.0455034301907685	0.979350192542027	2.28764420157863	"P07355;P09486;P11047;P39059;P48509;P55268;Q14118;Q9UJW2"
"up_in_AS_adult"	"GO_CC"	"0030139"	"endocytic vesicle "	7	549	29	6459	1.09289617486339	0.448985911131754	0.04994843258558	0.979350192542027	2.43414358394573	"O43312;O75923;P11717;P51153;P62330;Q4VCS5;Q9NZN3"
"down_in_AS_adult"	"GO_MF"	"0000978"	"RNA polymerase II cis-regulatory region sequence-specific DNA binding "	101	891	378	6459	11.2233445566779	5.85229911751045	9.40266895053121e-09	8.46240205547809e-06	1.91776673258155	"O15156;O15534;O43186;O43474;O60304;O60481;O75362;O95936;P01100;P05412;P10074;P15336;P17676;P19419;P20226;P22736;P23511;P23759;P28347;P28698;P31314;P42229;P48378;P48431;P48552;P49591;P52738;P52744;P54727;P56177;P56270;P56693;P78411;Q00978;Q01892;Q02577;Q03923;Q04741;Q05516;Q06945;Q13133;Q14938;Q15306;Q8NA42;Q8NDQ6;Q8TAU3;Q92766;Q96KN3;Q96SQ5;Q99612;Q99687;Q99697;Q9C0K0;Q9GZX5;Q9NZI6;Q9Y2N7;Q9Y4A8;O14753;O15370;O43345;O75346;P17019;P17032;P17035;P17038;P35789;Q0D2J5;Q3ZCX4;Q6ECI4;Q6ZN55;Q7Z340;Q86Y25;Q8N184;A6NJL1;B4DU55;O75373;P0CG40;P10075;Q03938;Q0VGE8;Q14586;Q5JVG8;Q5VIY5;Q68DI1;Q6IQ21;Q6ZMW2;Q6ZN06;Q6ZNG1;Q86XN6;Q8IYB9;Q8N141;Q8N823;Q8TF32;Q8TF45;Q9H8G1;Q9HCZ1;Q9P255;B7Z6K7;P0CJ79;P0DPD5;Q96IR2"
